date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:43:22	303/303	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Sep%202022%2010:43:22%20GMT	https://karciz.dexignzone.com/laravel/demo/vendor/datatables/js/jquery.dataTables.min.js	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/vendor/datatables/js/jquery.dataTables.min.js	(from https://karciz.dexignzone.com/laravel/demo/event-list)
13:43:23	82401/82401	---M--	200	added ('OK')	application/x-javascript	etag:%22141e1-5b3fe50ba3940%22	https://karciz.dexignzone.com/laravel/demo/public/vendor/datatables/js/jquery.dataTables.min.js	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/public/vendor/datatables/js/jquery.dataTables.min.js	(from https://karciz.dexignzone.com/laravel/demo/event-list)
13:43:23	275/275	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Sep%202022%2010:43:23%20GMT	https://karciz.dexignzone.com/laravel/demo/images/card/4.jpg	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/images/card/4.jpg	(from https://karciz.dexignzone.com/laravel/demo/page-event)
13:43:24	282/282	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Sep%202022%2010:43:25%20GMT	https://karciz.dexignzone.com/laravel/demo/images/testimonial/1.png	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/images/testimonial/1.png	(from https://karciz.dexignzone.com/laravel/demo/page-event)
13:43:25	29504/29504	---M--	200	added ('OK')	image/jpeg	etag:%227340-5b3fe00eab480%22	https://karciz.dexignzone.com/laravel/demo/public/images/card/4.jpg	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/public/images/card/4.jpg	(from https://karciz.dexignzone.com/laravel/demo/page-event)
13:43:25	284/284	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Sep%202022%2010:43:26%20GMT	https://karciz.dexignzone.com/laravel/demo/js/dashboard/page-event.js	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/js/dashboard/page-event.js	(from https://karciz.dexignzone.com/laravel/demo/page-event)
13:43:26	64857/64857	---M--	200	added ('OK')	image/png	etag:%22fd59-5b3fe06850800%22	https://karciz.dexignzone.com/laravel/demo/public/images/testimonial/1.png	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/public/images/testimonial/1.png	(from https://karciz.dexignzone.com/laravel/demo/page-event)
13:43:26	5291/5291	---M--	200	added ('OK')	application/x-javascript	etag:%2214ab-5b3fe06b2cec0%22	https://karciz.dexignzone.com/laravel/demo/public/js/dashboard/page-event.js	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/public/js/dashboard/page-event.js	(from https://karciz.dexignzone.com/laravel/demo/page-event)
13:43:26	288/288	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Sep%202022%2010:43:27%20GMT	https://karciz.dexignzone.com/laravel/demo/js/dashboard/page-analytics.js	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/js/dashboard/page-analytics.js	(from https://karciz.dexignzone.com/laravel/demo/page-analytics)
13:43:27	12045/12045	---M--	200	added ('OK')	application/x-javascript	etag:%222f0d-5b3fe06b2cec0%22	https://karciz.dexignzone.com/laravel/demo/public/js/dashboard/page-analytics.js	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/public/js/dashboard/page-analytics.js	(from https://karciz.dexignzone.com/laravel/demo/page-analytics)
13:43:27	277/277	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Sep%202022%2010:43:28%20GMT	https://karciz.dexignzone.com/laravel/demo/images/avatar/6.jpg	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/images/avatar/6.jpg	(from https://karciz.dexignzone.com/laravel/demo/page-review)
13:43:28	8302/8302	---M--	200	added ('OK')	image/jpeg	etag:%22206e-5b3fdf0680540%22	https://karciz.dexignzone.com/laravel/demo/public/images/avatar/6.jpg	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/public/images/avatar/6.jpg	(from https://karciz.dexignzone.com/laravel/demo/page-review)
13:43:28	291/291	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Sep%202022%2010:43:28%20GMT	https://karciz.dexignzone.com/laravel/demo/vendor/dropzone/dist/dropzone.css	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/vendor/dropzone/dist/dropzone.css	(from https://karciz.dexignzone.com/laravel/demo/email-compose)
13:43:29	12780/12780	---M--	200	added ('OK')	text/css	etag:%2231ec-5b3fe50c97b80%22	https://karciz.dexignzone.com/laravel/demo/public/vendor/dropzone/dist/dropzone.css	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/public/vendor/dropzone/dist/dropzone.css	(from https://karciz.dexignzone.com/laravel/demo/email-compose)
13:43:29	290/290	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Sep%202022%2010:43:29%20GMT	https://karciz.dexignzone.com/laravel/demo/vendor/dropzone/dist/dropzone.js	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/vendor/dropzone/dist/dropzone.js	(from https://karciz.dexignzone.com/laravel/demo/email-compose)
13:43:30	302/302	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Sep%202022%2010:43:30%20GMT	https://karciz.dexignzone.com/laravel/demo/vendor/fullcalendar/css/fullcalendar.min.css	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/vendor/fullcalendar/css/fullcalendar.min.css	(from https://karciz.dexignzone.com/laravel/demo/app-calender)
13:43:31	16140/16140	---M--	200	added ('OK')	text/css	etag:%223f0c-5b3fe5237b180%22	https://karciz.dexignzone.com/laravel/demo/public/vendor/fullcalendar/css/fullcalendar.min.css	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/public/vendor/fullcalendar/css/fullcalendar.min.css	(from https://karciz.dexignzone.com/laravel/demo/app-calender)
13:43:32	134624/134624	---M--	200	added ('OK')	application/x-javascript	etag:%2220de0-5b3fe51faa880%22	https://karciz.dexignzone.com/laravel/demo/public/vendor/dropzone/dist/dropzone.js	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/public/vendor/dropzone/dist/dropzone.js	(from https://karciz.dexignzone.com/laravel/demo/email-compose)
13:43:32	293/293	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Sep%202022%2010:43:32%20GMT	https://karciz.dexignzone.com/laravel/demo/vendor/jqueryui/js/jquery-ui.min.js	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/vendor/jqueryui/js/jquery-ui.min.b4.delayed	(from https://karciz.dexignzone.com/laravel/demo/app-calender)
13:43:33	285/285	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Sep%202022%2010:43:33%20GMT	https://karciz.dexignzone.com/laravel/demo/vendor/moment/moment.min.js	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/vendor/moment/moment.min.js	(from https://karciz.dexignzone.com/laravel/demo/app-calender)
13:43:34	300/300	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Sep%202022%2010:43:34%20GMT	https://karciz.dexignzone.com/laravel/demo/vendor/fullcalendar/js/fullcalendar.min.js	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/vendor/fullcalendar/js/fullcalendar.min.js	(from https://karciz.dexignzone.com/laravel/demo/app-calender)
13:43:35	53324/53324	---M--	200	added ('OK')	application/x-javascript	etag:%22d04c-5b3fe0d414640%22	https://karciz.dexignzone.com/laravel/demo/public/vendor/moment/moment.min.js	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/public/vendor/moment/moment.min.js	(from https://karciz.dexignzone.com/laravel/demo/app-calender)
13:43:36	238314/238314	---M--	200	added ('OK')	application/x-javascript	etag:%223a2ea-5b3fe572a2c40%22	https://karciz.dexignzone.com/laravel/demo/public/vendor/jqueryui/js/jquery-ui.min.js	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/public/vendor/jqueryui/js/jquery-ui.min.js	(from https://karciz.dexignzone.com/laravel/demo/app-calender)
13:43:36	216949/216949	---M--	200	added ('OK')	application/x-javascript	etag:%2234f75-5b3fe52a28140%22	https://karciz.dexignzone.com/laravel/demo/public/vendor/fullcalendar/js/fullcalendar.min.js	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/public/vendor/fullcalendar/js/fullcalendar.min.js	(from https://karciz.dexignzone.com/laravel/demo/app-calender)
13:43:36	294/294	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Sep%202022%2010:43:37%20GMT	https://karciz.dexignzone.com/laravel/demo/js/plugins-init/fullcalendar-init.js	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/js/plugins-init/fullcalendar-init.ba.delayed	(from https://karciz.dexignzone.com/laravel/demo/app-calender)
13:43:37	5998/5998	---M--	200	added ('OK')	application/x-javascript	etag:%22176e-5b3fe06efd7c0%22	https://karciz.dexignzone.com/laravel/demo/public/js/plugins-init/fullcalendar-init.js	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/public/js/plugins-init/fullcalendar-init.js	(from https://karciz.dexignzone.com/laravel/demo/app-calender)
13:43:38	278/278	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Sep%202022%2010:43:38%20GMT	https://karciz.dexignzone.com/laravel/demo/images/product/1.jpg	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/images/product/1.jpg	(from https://karciz.dexignzone.com/laravel/demo/ecom-product-grid)
13:43:38	18273/18273	---M--	200	added ('OK')	image/jpeg	etag:%224761-5b3fe02a535c0%22	https://karciz.dexignzone.com/laravel/demo/public/images/product/1.jpg	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/public/images/product/1.jpg	(from https://karciz.dexignzone.com/laravel/demo/ecom-product-grid)
13:43:38	278/278	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Sep%202022%2010:43:39%20GMT	https://karciz.dexignzone.com/laravel/demo/images/product/2.jpg	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/images/product/2.jpg	(from https://karciz.dexignzone.com/laravel/demo/ecom-product-grid)
13:43:39	16353/16353	---M--	200	added ('OK')	image/jpeg	etag:%223fe1-5b3fe02c3ba40%22	https://karciz.dexignzone.com/laravel/demo/public/images/product/2.jpg	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/public/images/product/2.jpg	(from https://karciz.dexignzone.com/laravel/demo/ecom-product-grid)
13:43:39	278/278	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Sep%202022%2010:43:40%20GMT	https://karciz.dexignzone.com/laravel/demo/images/product/3.jpg	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/images/product/3.jpg	(from https://karciz.dexignzone.com/laravel/demo/ecom-product-grid)
13:43:40	15418/15418	---M--	200	added ('OK')	image/jpeg	etag:%223c3a-5b3fe02d2fc80%22	https://karciz.dexignzone.com/laravel/demo/public/images/product/3.jpg	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/public/images/product/3.jpg	(from https://karciz.dexignzone.com/laravel/demo/ecom-product-grid)
13:43:40	278/278	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Sep%202022%2010:43:40%20GMT	https://karciz.dexignzone.com/laravel/demo/images/product/4.jpg	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/images/product/4.jpg	(from https://karciz.dexignzone.com/laravel/demo/ecom-product-grid)
13:43:41	14867/14867	---M--	200	added ('OK')	image/jpeg	etag:%223a13-5b3fe02e23ec0%22	https://karciz.dexignzone.com/laravel/demo/public/images/product/4.jpg	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/public/images/product/4.jpg	(from https://karciz.dexignzone.com/laravel/demo/ecom-product-grid)
13:43:41	278/278	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Sep%202022%2010:43:41%20GMT	https://karciz.dexignzone.com/laravel/demo/images/product/5.jpg	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/images/product/5.jpg	(from https://karciz.dexignzone.com/laravel/demo/ecom-product-grid)
13:43:42	16659/16659	---M--	200	added ('OK')	image/jpeg	etag:%224113-5b3fe02f18100%22	https://karciz.dexignzone.com/laravel/demo/public/images/product/5.jpg	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/public/images/product/5.jpg	(from https://karciz.dexignzone.com/laravel/demo/ecom-product-grid)
13:43:42	278/278	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Sep%202022%2010:43:42%20GMT	https://karciz.dexignzone.com/laravel/demo/images/product/6.jpg	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/images/product/6.jpg	(from https://karciz.dexignzone.com/laravel/demo/ecom-product-grid)
13:43:43	15436/15436	---M--	200	added ('OK')	image/jpeg	etag:%223c4c-5b3fe031f47c0%22	https://karciz.dexignzone.com/laravel/demo/public/images/product/6.jpg	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/public/images/product/6.jpg	(from https://karciz.dexignzone.com/laravel/demo/ecom-product-grid)
13:43:43	278/278	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Sep%202022%2010:43:43%20GMT	https://karciz.dexignzone.com/laravel/demo/images/product/7.jpg	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/images/product/7.jpg	(from https://karciz.dexignzone.com/laravel/demo/ecom-product-grid)
13:43:44	16583/16583	---M--	200	added ('OK')	image/jpeg	etag:%2240c7-5b3fe034d0e80%22	https://karciz.dexignzone.com/laravel/demo/public/images/product/7.jpg	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/public/images/product/7.jpg	(from https://karciz.dexignzone.com/laravel/demo/ecom-product-grid)
13:43:44	298/298	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Sep%202022%2010:43:44%20GMT	https://karciz.dexignzone.com/laravel/demo/vendor/highlightjs/highlight.pack.min.js	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/vendor/highlightjs/highlight.pack.min.js	(from https://karciz.dexignzone.com/laravel/demo/ecom-product-grid)
13:43:45	274/274	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Sep%202022%2010:43:45%20GMT	https://karciz.dexignzone.com/laravel/demo/images/tab/1.jpg	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/images/tab/1.jpg	(from https://karciz.dexignzone.com/laravel/demo/ecom-product-detail)
13:43:46	10406/10406	---M--	200	added ('OK')	image/jpeg	etag:%2228a6-5b3fe06574140%22	https://karciz.dexignzone.com/laravel/demo/public/images/tab/1.jpg	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/public/images/tab/1.jpg	(from https://karciz.dexignzone.com/laravel/demo/ecom-product-detail)
13:43:48	526725/526725	---M--	200	added ('OK')	application/x-javascript	etag:%2280985-5b3fe0cd67680%22	https://karciz.dexignzone.com/laravel/demo/public/vendor/highlightjs/highlight.pack.min.js	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/public/vendor/highlightjs/highlight.pack.min.js	(from https://karciz.dexignzone.com/laravel/demo/ecom-product-grid)
13:43:48	274/274	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Sep%202022%2010:43:48%20GMT	https://karciz.dexignzone.com/laravel/demo/images/tab/2.jpg	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/images/tab/2.ce.delayed	(from https://karciz.dexignzone.com/laravel/demo/ecom-product-detail)
13:43:48	8624/8624	---M--	200	added ('OK')	image/jpeg	etag:%2221b0-5b3fe06574140%22	https://karciz.dexignzone.com/laravel/demo/public/images/tab/2.jpg	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/public/images/tab/2.jpg	(from https://karciz.dexignzone.com/laravel/demo/ecom-product-detail)
13:43:49	274/274	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Sep%202022%2010:43:49%20GMT	https://karciz.dexignzone.com/laravel/demo/images/tab/3.jpg	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/images/tab/3.jpg	(from https://karciz.dexignzone.com/laravel/demo/ecom-product-detail)
13:43:51	10914/10914	---M--	200	added ('OK')	image/jpeg	etag:%222aa2-5b3fe06574140%22	https://karciz.dexignzone.com/laravel/demo/public/images/tab/3.jpg	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/public/images/tab/3.jpg	(from https://karciz.dexignzone.com/laravel/demo/ecom-product-detail)
13:43:51	274/274	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Sep%202022%2010:43:51%20GMT	https://karciz.dexignzone.com/laravel/demo/images/tab/4.jpg	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/images/tab/4.jpg	(from https://karciz.dexignzone.com/laravel/demo/ecom-product-detail)
13:43:52	7440/7440	---M--	200	added ('OK')	image/jpeg	etag:%221d10-5b3fe06668380%22	https://karciz.dexignzone.com/laravel/demo/public/images/tab/4.jpg	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/public/images/tab/4.jpg	(from https://karciz.dexignzone.com/laravel/demo/ecom-product-detail)
13:43:52	277/277	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Sep%202022%2010:43:53%20GMT	https://karciz.dexignzone.com/laravel/demo/images/avatar/5.png	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/images/avatar/5.png	(from https://karciz.dexignzone.com/laravel/demo/ecom-customers)
13:43:53	482/482	---M--	200	added ('OK')	image/png	etag:%221e2-5b3fdf0680540%22	https://karciz.dexignzone.com/laravel/demo/public/images/avatar/5.png	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/public/images/avatar/5.png	(from https://karciz.dexignzone.com/laravel/demo/ecom-customers)
13:43:53	277/277	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Sep%202022%2010:43:54%20GMT	https://karciz.dexignzone.com/laravel/demo/images/avatar/1.png	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/images/avatar/1.png	(from https://karciz.dexignzone.com/laravel/demo/ecom-customers)
13:43:54	2633/2633	---M--	200	added ('OK')	image/png	etag:%22a49-5b3fdf01bba00%22	https://karciz.dexignzone.com/laravel/demo/public/images/avatar/1.png	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/public/images/avatar/1.png	(from https://karciz.dexignzone.com/laravel/demo/ecom-customers)
13:43:55	284/284	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Sep%202022%2010:43:55%20GMT	https://karciz.dexignzone.com/laravel/demo/vendor/flot/jquery.flot.js	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/vendor/flot/jquery.flot.js	(from https://karciz.dexignzone.com/laravel/demo/chart-flot)
13:43:55	288/288	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Sep%202022%2010:43:56%20GMT	https://karciz.dexignzone.com/laravel/demo/vendor/flot/jquery.flot.pie.js	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/vendor/flot/jquery.flot.pie.js	(from https://karciz.dexignzone.com/laravel/demo/chart-flot)
13:43:56	122971/122971	---M--	200	added ('OK')	application/x-javascript	etag:%221e05b-5b3fe0b7782c0%22	https://karciz.dexignzone.com/laravel/demo/public/vendor/flot/jquery.flot.js	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/public/vendor/flot/jquery.flot.js	(from https://karciz.dexignzone.com/laravel/demo/chart-flot)
13:43:57	23809/23809	---M--	200	added ('OK')	application/x-javascript	etag:%225d01-5b3fe0b2b3780%22	https://karciz.dexignzone.com/laravel/demo/public/vendor/flot/jquery.flot.pie.js	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/public/vendor/flot/jquery.flot.pie.js	(from https://karciz.dexignzone.com/laravel/demo/chart-flot)
13:43:57	291/291	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Sep%202022%2010:43:57%20GMT	https://karciz.dexignzone.com/laravel/demo/vendor/flot/jquery.flot.resize.js	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/vendor/flot/jquery.flot.resize.js	(from https://karciz.dexignzone.com/laravel/demo/chart-flot)
13:43:57	3314/3314	---M--	200	added ('OK')	application/x-javascript	etag:%22cf2-5b3fe0b58fe40%22	https://karciz.dexignzone.com/laravel/demo/public/vendor/flot/jquery.flot.resize.js	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/public/vendor/flot/jquery.flot.resize.js	(from https://karciz.dexignzone.com/laravel/demo/chart-flot)
13:43:58	302/302	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Sep%202022%2010:43:58%20GMT	https://karciz.dexignzone.com/laravel/demo/vendor/flot-spline/jquery.flot.spline.min.js	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/vendor/flot-spline/jquery.flot.spline.min.js	(from https://karciz.dexignzone.com/laravel/demo/chart-flot)
13:43:58	1756/1756	---M--	200	added ('OK')	application/x-javascript	etag:%226dc-5b3fe0b86c500%22	https://karciz.dexignzone.com/laravel/demo/public/vendor/flot-spline/jquery.flot.spline.min.js	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/public/vendor/flot-spline/jquery.flot.spline.min.js	(from https://karciz.dexignzone.com/laravel/demo/chart-flot)
13:43:58	286/286	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Sep%202022%2010:43:59%20GMT	https://karciz.dexignzone.com/laravel/demo/js/plugins-init/flot-init.js	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/js/plugins-init/flot-init.js	(from https://karciz.dexignzone.com/laravel/demo/chart-flot)
13:43:59	10471/10471	---M--	200	added ('OK')	application/x-javascript	etag:%2228e7-5b3fe06efd7c0%22	https://karciz.dexignzone.com/laravel/demo/public/js/plugins-init/flot-init.js	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/public/js/plugins-init/flot-init.js	(from https://karciz.dexignzone.com/laravel/demo/chart-flot)
13:43:59	286/286	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Sep%202022%2010:44:00%20GMT	https://karciz.dexignzone.com/laravel/demo/vendor/morris/raphael-min.js	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/vendor/morris/raphael-min.js	(from https://karciz.dexignzone.com/laravel/demo/chart-morris)
13:44:00	285/285	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Sep%202022%2010:44:00%20GMT	https://karciz.dexignzone.com/laravel/demo/vendor/morris/morris.min.js	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/vendor/morris/morris.min.js	(from https://karciz.dexignzone.com/laravel/demo/chart-morris)
13:44:01	90647/90647	---M--	200	added ('OK')	application/x-javascript	etag:%2216217-5b3fe0d8d9180%22	https://karciz.dexignzone.com/laravel/demo/public/vendor/morris/raphael-min.js	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/public/vendor/morris/raphael-min.js	(from https://karciz.dexignzone.com/laravel/demo/chart-morris)
13:44:01	35652/35652	---M--	200	added ('OK')	application/x-javascript	etag:%228b44-5b3fe0d6f0d00%22	https://karciz.dexignzone.com/laravel/demo/public/vendor/morris/morris.min.js	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/public/vendor/morris/morris.min.js	(from https://karciz.dexignzone.com/laravel/demo/chart-morris)
13:44:01	288/288	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Sep%202022%2010:44:01%20GMT	https://karciz.dexignzone.com/laravel/demo/js/plugins-init/morris-init.js	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/js/plugins-init/morris-init.js	(from https://karciz.dexignzone.com/laravel/demo/chart-morris)
13:44:02	7449/7449	---M--	200	added ('OK')	application/x-javascript	etag:%221d19-5b3fe070e5c40%22	https://karciz.dexignzone.com/laravel/demo/public/js/plugins-init/morris-init.js	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/public/js/plugins-init/morris-init.js	(from https://karciz.dexignzone.com/laravel/demo/chart-morris)
13:44:02	289/289	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Sep%202022%2010:44:02%20GMT	https://karciz.dexignzone.com/laravel/demo/js/plugins-init/chartjs-init.js	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/js/plugins-init/chartjs-init.js	(from https://karciz.dexignzone.com/laravel/demo/chart-chartjs)
13:44:03	19332/19332	---M--	200	added ('OK')	application/x-javascript	etag:%224b84-5b3fe06e09580%22	https://karciz.dexignzone.com/laravel/demo/public/js/plugins-init/chartjs-init.js	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/public/js/plugins-init/chartjs-init.js	(from https://karciz.dexignzone.com/laravel/demo/chart-chartjs)
13:44:03	294/294	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Sep%202022%2010:44:03%20GMT	https://karciz.dexignzone.com/laravel/demo/vendor/chartist/css/chartist.min.css	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/vendor/chartist/css/chartist.min.css	(from https://karciz.dexignzone.com/laravel/demo/chart-chartist)
13:44:04	11508/11508	---M--	200	added ('OK')	text/css	etag:%222cf4-5b3fe4e85a600%22	https://karciz.dexignzone.com/laravel/demo/public/vendor/chartist/css/chartist.min.css	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/public/vendor/chartist/css/chartist.min.css	(from https://karciz.dexignzone.com/laravel/demo/chart-chartist)
13:44:04	292/292	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20Sep%202022%2010:44:04%20GMT	https://karciz.dexignzone.com/laravel/demo/vendor/chartist/js/chartist.min.js	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/vendor/chartist/js/chartist.min.js	(from https://karciz.dexignzone.com/laravel/demo/chart-chartist)
13:44:05	40214/40214	---M--	200	added ('OK')	application/x-javascript	etag:%229d16-5b3fe4eb36cc0%22	https://karciz.dexignzone.com/laravel/demo/public/vendor/chartist/js/chartist.min.js	C:/Mes%20Sites%20Web/Karciz/karciz.dexignzone.com/laravel/demo/public/vendor/chartist/js/chartist.min.js	(from https://karciz.dexignzone.com/laravel/demo/chart-chartist)
